id,salary_from,salary_to,area,experience,employment,schedule,work_format,professional_role,is_premium,has_test,accept_temporary,is_gross,has_usd_in_description,published_at,description,name
131864431,400000.0,600000.0,Астана,between3And6,full,fullDay,['ON_SITE'],"['Программист, разработчик']",False,False,True,True,False,2026-04-06 11:50:08+03:00,"Требования:   Опыт работы с Laravel – от 2 лет   Знание PHP 8.3 – новые возможности, оптимизация кода   Опыт работы с MySQL – проектирование БД, сложные запросы, индексы   Знание архитектурных паттернов – MVC, DDD (желательно)   Опыт работы с REST API – разработка, интеграция, авторизация (OAuth, JWT)   Опыт работы с очередями и задачами (Redis, Laravel Queues)   Опыт работы с тестами – Unit, Feature тестирование (PHPUnit, Pest)   Уверенная работа с Git (GitFlow, Code Review)   Навыки работы с Docker (желательно)   Желателен опыт работы с фронтендом – Vue.js, Alpine.js (по возможности)   Обязанности:   Разработка CRM для СТО   Поддержка и доработка существующих проектов   Оптимизация производительности (кеширование, профилирование)   Интеграция с внешними сервисами   Участие в Code Review и обсуждениях архитектуры   Будет плюсом:   Опыт работы с WebSockets (Laravel Echo, Pusher)   CI/CD (GitHub Actions, GitLab CI)   Знание Linux, настройка серверов   Условия:   Гибкий график (удаленка/офис)   Конкурентная зарплата   Интересные проекты без легаси   Возможность роста и обучения  ",Middle PHP-разработчик
131560072,250000.0,,Астана,noExperience,full,shift,['ON_SITE'],"['Официант, бармен, бариста']",False,False,False,False,False,2026-04-08 12:12:12+03:00,"Wyndham Garden Astana - представитель самой крупной в мире гостиничной группы Wyndham Hotels&Resorts, в число которой входят более 9 300 отелей работающих под 25 брендами в 95 странах мира!Мы ищем энергичных и гостеприимных официантов в дневную и ночную смену! Если вы любите работать с людьми, умеете создавать атмосферу уюта и стремитесь к развитию, будем рады познакомиться!Ваши задачи:  Обеспечивать гостям высокий уровень сервиса Проявлять гостеприимство через внимательное и доброжелательное взаимодействие на всех этапах визита ⁠Работа с кассой / POS Соблюдение санитарных норм  Мы ожидаем от Вас:  ⁠Опыт от 6 месяцев или знание стандартов сервиса - желательно ⁠Медкнижка или готовность оформить Знание языков: казахский, русский, английский - будет преимуществом  Условия:   График: 2/2, с 08:00 до 20:00 или с 20:00 до 08:00 (на выбор) - Изменение графика не предусмотрено. Просим откликаться только кандидатов, готовых работать в указанном режиме. Официальное ТД РК, своевременная заработная плата: 250 000 - 300 000 на руки Корпоративный обед и униформа за счет компании Рост и развитие в команде ",Официант в отель
131720323,473130.0,,Алматы,between1And3,full,remote,['REMOTE'],"['Дизайнер, художник']",False,False,False,False,True,2026-04-01 06:28:43+03:00,"Здравствуйте. Мы ищем дизайнера-ретушёра по памятникам + разработчика моделей для ЧПУ-гравировки камня, на постоянную удалённую работу. Коротко о вакансии:  Зарплата от $800, фиксируется в долларах. Будет точно известна по результатам собеседования. Не нужно общаться напрямую с клиентами. Оплатим нейросети и все нужные для работы сервисы.  ***Мы – компания «RH stones» – создаём и продаём в США надгробия и мемориальные комплексы с индивидуальной гравировкой. Работаем под ключ: изготовление, доставка, установка. Активно развиваем онлайн-продажи, в том числе через Amazon. Мы строим технологичную компанию в консервативной нише, за этим интересно наблюдать изнутри. Наши клиенты чаще всего выбирают памятник спустя заметное время после похорон — когда готовы подойти к этому вопросу спокойно и вдумчиво.   Финансовая мотивация:Все цифры дальше – уже за вычетом налогов, на руки.  Мы открыты к вашим предложениям по KPI. Оклад от $800 (фиксируется в $) (при 5/2, а при 6/1 $1000), итоговая сумма обсуждается на собеседовании.    Что сейчас важно знать о нашей компании:  30+ человек в команде (производство, дизайн, маркетинг, отдел продаж) 600+ SKU на собственном интернет магазине + 300 на Амазон + запускаем ещё 5 по разным ценовым категориям (изделия из бронзы, урны для праха, ювелирные изделия с прахом). Закупаем гранит в Китае, Индии и других странах. У одного из партнёров опыт работы в этой теме более 30 лет.    Чем мы можем вас заинтересовать? Готовы оплачивать нужные сервисы, базы моделей и всё что нужно для работы. Нет жёсткой субординации начальник-подчинённый, у нас будут партнёрские отношения, вместе будем преодолевать сложности на пути. Вести задачи будете в командном онлайн-задачнике. Доверие, уважение и адекватная коммуникация внутри команды Мы открыты для ваших предложений по сервисам, по улучшениям и оптимизации. По запросу можем купить нужное оборудование «в кредит», с постепенными выплатами из зарплаты.   Условия работы:  Полностью удалённая работа. Рабочие дни с Пн. по Пт., выходные Сб. и Вс. Важно быть на связи с 20 вечера до 2 ночи по Алматы (с 8 утра до 2 дня по времени Лос-Анджелеса), в остальном график свободный. Ищем сотрудника без совмещения. Инструменты для работы вы выбираете сами, главное выдавать продукт в нужном формате и разрешении.    Что вам нужно будет делать:  Вы НЕ будете напрямую взаимодействовать с клиентами (родственниками). Вам всегда будет приходить подробное ТЗ с референсами, с материалами от клиента и т.д. Правки от клиентов ограничены по договору. Можно и нужно пользоваться нейросетями, мы дадим доступ к своим или оплатим ваши. Ретуширование фотографий (повышение качества, чистка дефектов, коррекция цвета, пластика лица и тд). ""Посадка"" на памятники фото и текста от клиентов. Подготовка моделей для станков с ЧПУ, работа в CAM-программах для подготовки управляющих программ под фрезеровальные станки. Работа с параметрами инструмента, шагом, глубиной, скоростями для камня/металла (мы сейчас работаем на фрезерных и лазерно-ударных гравировальных станках Mirtels). Создание визуального контента для маркетинга и маркетплейсов (по ТЗ). Ведение архива макетов и исходников.    Требования к кандидату:  НЕ нужны большие знания в английском. Опыт практической подготовки файлов под лазерную, фрезерную, пескоструйную обработку, гравировку. Знание G-кода. Уверенное портфолио с портретной ретушью и примерами аккуратной компоновки текста и изображений. Опыт ретуши и обработки фотографий для нанесения на камень. Опыт и отличные знания Photoshop, Опыт и отличные знания в CorelDraw или Adobe Illustrator. Опыт в дизайнерских нейросетях. Готовность работать по нашему графику.    После того как вы откликнитесь на вакансию: Пришлём анкету в hh с базовыми вопросами. Онлайн-собеседование с менеджером по персоналу, до 1 часа. Тестовое задание, на 1-2 часа. Онлайн-собеседование с руководителем до 1 часа. Оплачиваемая стажировка, трудоустройство и испытательный срок 1-2 месяца (без снижения зарплаты).",Дизайнер ретушёр ЧПУ на память
131233492,100000.0,400000.0,Астана,noExperience,full,fullDay,['ON_SITE'],"['Программист, разработчик']",False,False,False,False,False,2026-03-16 07:38:44+03:00,"Наша компания ABC Design является ведущей IT компанией в Казахстане по созданию, обслуживанию и продвижению сайтов. У нашей компании - есть офисы в Алматы и Астане. Нами разработаны сайты для Qazaq Oil, Helios, Nomad Oil, Forte Finance, Назарбаев Интеллектуальные Школы, КНБ РК, Нац Банк РК, G Park, Национальная программа Болашак и еще сотни и сотни крупных клиентов. Сейчас нам требуется начинающий, либо опытный ВЕБ-Разработчик Обязанности:  Выполнение заявок по техподдержке Внесение правок в сайты Доработка сайтов Исправление ошибок.  Требования:  Обязательное знание: HTML, CSS, JS Желательно знание CMS: October Cms, OpenCart, Joomla, Bitrix CMS Умение изучать и разбираться с кодом.  Условия:  Стабильная з/п Обучение и повышение квалификации от Middle и Senior разработчиков компании Оплачиваемые отпускные Оплата налогов и социальных сборов Медицинская страховка Возможность карьерного роста, роста зарплаты ",Веб-разработчик/Web-программист/Front End developer
131934764,300000.0,400000.0,Алматы,between1And3,full,remote,['REMOTE'],['Руководитель проектов'],False,False,True,False,False,2026-04-08 07:11:33+03:00,"Обязанности:  Коммуникация с клиентами агентства Постановка задач копирайтеру для подготовки ТЗ на рекламные креативы Передача задач дизайнерам и монтажерам Контроль сроков выполнения задач Коммуникация с таргетологами, дизайнерами, разработчиками и отделом продаж Контроль запуска рекламных кампаний Координация работы команды Контроль дедлайнов и качества выполнения задач Ведение проектов и статусов по клиентам Решение операционных вопросов по проектам  Требования: — Опыт работы Project Manager / Account Manager / Team Lead от 1 года (желательно в маркетинге / digital)— Понимание работы таргетированной рекламы (Facebook / Instagram будет плюсом)— Умение работать с несколькими проектами одновременно— Навыки коммуникации и управления командой— Ответственность и системность— Умение работать с дедлайнами— Самостоятельность в принятии решений Условия:  5/2 график фикс + бонусы ",Project manager
131822835,1000000.0,,Астана,between1And3,full,fullDay,['ON_SITE'],"['Менеджер по продажам, менеджер по работе с клиентами']",False,False,False,True,False,2026-04-09 14:58:05+03:00,"“iMAS Group” - международная IT- компания - разработчик системы мониторинга СМИ и социальных сетей. Офисы в гг.Астана, Семей и Ташкент. В планах выход на рынки стран СН, ЮВА и США. Мы решаем любые задачи в сфере медиа анализа и по мониторингу общественно-политической ситуации, стратегическому анализу и прогнозированию, репутационному аудиту и антикризисному PR.Мониторим ведущие СМИ мира из 150 стран, социальные сети, телеграмм каналы, мессенджеры.Предоставляем доступ к системе 24/7 с любых устройства. Формируем отчеты ежечасно/ежедневно.В этой связи, в команду требуется целеустремленный, энергичный и опытный менеджер по продажам. Обязанности: - Ведение и организация прямых продаж услуг компании – рост продаж, увеличение числа клиентов, звонки, встречи, переговоры, презентации; - Работа в CRM; - Планирование и проведение аналитической работы; - Поддержка отношений через интернет, обработка звонков, заявок; - Налаживание контактов с потенциальными клиентами, укрепление уже имеющихся деловых связей путем формирования особых условий для клиента, предоставление скидок, благодарственных звонков, писем; - Поиск потенциальных клиентов; - Составление/рассылка коммерческих предложений, презентаций, брошюр; - Разработка и проведение презентаций продукции; выполнение планов продаж; - Отслеживание своевременной оплаты/задолженности. - ЦА и уровни контактов: от главных специалистов районных акиматов до руководителей министерств, центральных органов власти, крупных и средних организаций. Профессиональные качества: - Продуктивность: способен получить значимый результат при минимальных затратах; - Честность и добросовестность: не нарушает этические принципы; - Уверенность в себе: делает то, что правильно, а не то, что выгодно, выражается ясно и недвусмысленно; - Организованность и умение планировать: составляет планы, организует работу, формирует расписания и бюджет в эффективной и продуктивной манере; - Решительность: умеет быстро реагировать на ситуацию и вежливо, но твердо отстаивать свою позицию; - Обязательность: держит слово как перед начальством, так и подчиненными; - Способен быстро обучаться, воспринимать и использовать в работе новую информацию; - Аналитические навыки: способен структурировать и обрабатывать качественные и количественные данные и делать из них конструктивные выводы, демонстрирует пытливый и деятельный ум; - Внимание к деталям: уделяет внимание мелочам, которые способны повлиять на результат работы в целом; - Упорство: демонстрирует настойчивость и волю к достижению далеко поставленной цели; - Практичность: действует самостоятельно, предлагает компании новые идеи.   Требования: - Образование: высшее;- Опыт работы: обязательно до 3 лет в продажах;- Знание языков будет преимуществом; - Приветствуется образование в сфере журналистики, маркетинга и PR. Условия: - Работа в динамичной IT-команде, удобный офис, корпоративная библиотека, постоянное повышение квалификации за счёт компании, полная занятость, официальное трудоустройство, оборудованное рабочее место; Совокупный доход от 1 млн. тенге",Менеджер по продажам
131901359,200000.0,300000.0,Актау,between1And3,full,fullDay,['ON_SITE'],"['Сервисный инженер, инженер-механик']",False,False,False,False,False,2026-04-07 10:14:18+03:00,"Условия:  Официальное трудоустройство, согласно Трудовому Кодексу РК; Испытательный срок - 3 месяца, на время испытательного срока заработная плата до 300000 тенге (на руки); переработки по обоюдному согласованию График 5/2 с 09:00 до 18:00 Комфортный офис Возможны кратковременные командировки на производственные объекты (Каражанбас, Каламкас, Жетыбай, Жанаозен и т.д.);  Обязанности:  Монтаж, подключение и пуско-наладка систем: СВН, ОПС, СОУЭ, СКУД, КИПиА, АСУТП, ВОЛС; Техническое обслуживание и ремонт систем безопасности, КИПиА и АСУТП; Прокладка кабельных линий (слаботочные сети, ВОЛС); Работа на промышленных и режимных объектах (наряд-допуск, пропускной режим); Чтение проектной документации (РД, ПД) и работа по проекту; Подготовка исполнительной документации (АВР, схемы, журналы работ); Ведение технической переписки с Заказчиком, госорганами и поставщиками; Руководство техническим персоналом на объекте; Подготовка графиков ТО, ППР, ГПР; Своевременная отчетность по выполненным работам; Соблюдение требований охраны труда и техники безопасности;  Требования:  Высшее или средне-специальное техническое образование; Опыт работы от 2 лет (или от 3 лет при средне-специальном образовании); Опыт работы на промышленных объектах (желательно нефтегазовый сектор); Знание систем: IP-видеонаблюдение (Hikvision/Dahua), СКУД, ОПС, ВОЛС; Опыт работы с КИПиА и АСУТП; Знание нормативно-технической документации РК; Уверенный пользователь ПК; Навыки ведения технической документации и переписки; Умение принимать технические решения на объекте; Готовность к командировкам и работе на удалённых объектах;  Будет преимуществом:  Опыт работы с Самрук-Казына, КМГ или крупными подрядчиками; Наличие допусков по ОТ и ПБ; Сертификаты по профильным системам; Опыт сдачи объектов «под ключ»;  Ключевые показатели эффективности (KPI):  Выполнение работ в срок согласно графику; Минимизация замечаний со стороны Заказчика; Своевременная сдача исполнительной документации;     ",Ведущий инженер
130641509,300000.0,600000.0,Астана,between1And3,full,fullDay,['ON_SITE'],"['Программист, разработчик']",False,False,False,False,False,2026-03-19 10:57:20+03:00,"Обязанности:  Разработка и поддержка веб-приложений на Vue 3 с использованием Pinia Использование Ant Design Vue для построения интерфейсов Качественная верстка интерфейсов по макетам (Figma), адаптивная и кросс-браузерная разработка (HTML, CSS, SCSS) Интеграция с backend-API (REST) Оптимизация интерфейсов по скорости и удобству использования Участие в проектировании архитектуры фронтенда, применение принципов SOLID Поддержка существующего функционала и доработка новых модулей  Требования:  Опыт коммерческой разработки от 2–3 лет Отличное знание JavaScript (ES6+) и TypeScript Уверенный опыт работы с Vue 3 (Composition API) и Pinia Сильные навыки верстки (HTML5, CSS3/SCSS), внимательность к деталям Опыт адаптивной и кросс-браузерной верстки Понимание архитектурных принципов, умение писать чистый и поддерживаемый код Умение работать в команде и понимание бизнес-задач  Умение работать с Git   Будет плюсом   Реализованные проекты с версткой на SCSS + HTML с использованием БЭМ-методологии   Опыт работы с Ant Design Vue   Опыт работы с Vite   Опыт оптимизации фронтенд-приложений   Условия:  Работа в современном офисе в центре города (полная занятость, график 5/2, 09:30–18:30) Современные проекты и возможность влиять на технические решения Официальное трудоустройство, стабильная заработная плата (по итогам собеседования) Техническое оборудование предоставляем: ноутбук и дополнительный монитор Возможности для профессионального роста ",Frontend Developer
132043995,300000.0,,Алматы,between1And3,full,remote,['REMOTE'],"['Менеджер по продажам, менеджер по работе с клиентами']",False,False,False,False,False,2026-04-11 09:52:20+03:00,"Если ты любишь людей, умеешь чувствовать клиента и хочешь зарабатывать выше среднего — читай дальше.   Мы ищем живого, энергичного человека с горящими глазами, который хочет не просто “работу”, а развитие, стабильную работу и хороший заработок.   Что ты получишь: • Оклад + высокий % (без потолка) • Тёплые заявки — никаких холодных звонков • Клиенты, с которыми приятно работать: предприниматели, девелоперы, дизайнеры, владельцы бизнеса • Встречи в стильных шоурумах (не офисная рутина) • Несколько продуктов — легче продавать и больше зарабатывать • Обучение продажам и рост внутри команды • Возможность вырасти до руководителя   Что нужно делать: • Общаться с клиентами (онлайн и офлайн) • Проводить встречи в шоуруме • Помогать выбрать и принимать решение • Закрывать сделки и сопровождать клиента   Кого мы ищем: • С энергией и желанием зарабатывать • Любящего людей и общение • Быстрого, лёгкого, адекватного • С желанием учиться и расти • Опыт в продажах — плюс, если есть образование или опыт работы в сфере дизайн-интерьеров, граф дизайна И так далее ПРИВЕТСТВУЕТСЯ!   Важно: Это не про “отсидеть часы”. Это про результат, развитие и деньги. Если ты чувствуешь, что это про тебя — напиши нам: “Хочу в команду» и откликайся на наше предложение  ",Менеджер по продажам
131332899,500000.0,1000000.0,Астана,noExperience,full,fullDay,['ON_SITE'],"['Менеджер по продажам, менеджер по работе с клиентами']",False,False,False,False,False,2026-03-18 10:41:20+03:00,"Alpha Motors— мы не просто продаём машины, мы дарим эмоции! Ты не боишься цели и любишь общение? Тогда тебе к нам. Откликайся сейчас — и, возможно, именно ты станешь частью команды, которая любит скорость, результат и честные продажи! Твоя зона ответственности:   Консультации клиентов в автосалоне (мы продаём — ты помогаешь выбрать мечту на колёсах);   Презентация автомобилей, проведение тест-драйвов;   Поддержание и расширение клиентской базы;   Ведение сделки: от встречи до передачи ключей;   Сопровождение документооборота (работаем по-честному и по правилам);   ✅ Наши ожидания:   Любишь автомобили и умеешь заразить этим клиентов;   Коммуникабельность и харизма — твои сильные стороны;   Готов учиться новому и достигать целей;   Опыт в продажах приветствуется (но если ты прирождённый продавец — научим авто!)   Условия, которые вдохновляют:   % от продаж (в среднем от 400 000 до 900 000 тг);   Гибкая бонусная система: чем больше продаж — тем больше ты зарабатываешь;   Внутренние тренинги, обучение у топ-менеджеров;   Дружная команда и поддержка наставников;   Современный автосалон и бренд, которым не стыдно гордиться;   Возможность карьерного роста — здесь всё зависит от тебя!  ",Менеджер по продажам в автосалон
131809611,378504.0,946260.0,Астана,between1And3,full,remote,['REMOTE'],"['Программист, разработчик']",False,False,False,False,False,2026-04-09 10:26:07+03:00,"Компания Unifun - это IT-компания, которая уже более 12 лет разрабатывает IT-проекты для Операторов Мобильной Связи. Мы работаем в 70+ странах мира, со 125+ мобильными операторами. Офисы Unifun находятся в 14-ти странах, головной офис находится в Кишиневе, Молдова. В связи с расширением, компания открыла набор на должность - PHP Developer, удаленная работа (remote). Ключевые обязанности:   Разработка новых проектов;   Работа над уже имеющимися проектами компании – расширение функционала, оптимизация;   Поддержка и улучшение существующих проектов;   Своевременная сдача проектов в соответствии со стандартами компании.   Требования к кандидатам:   Владение навыками кодирования и применения эффективных методик;   Понимание жизненного цикла разработки программного обеспечения;   Опыт работы с чистым PHP (как ООП, так и процедурным);   Владение навыками разработки баз данных SQL, написание и оптимизация SQL-запросов, ключей, отношений, индексов и т.д;   Опыт работы с консолью Linux, Git, Nginx/Apache;   Максимальное внимание к деталям и аналитическое мышление;   Ориентация на самостоятельный поиск дополнительной информации;   Хорошее владение русским языком.   В наших сотрудниках мы ценим:   Профессионализм: понимание процесса, а не просто исполнение;   Увлеченность своим делом;   Умение брать на себя ответственность и выполнять договоренности;   Умение работать в режиме многозадачности;   Умение быстро осваивать знания.   Условия работы:   Высокая зарплата, пересмотр каждые 6 месяцев;   График работы понедельник-пятница, полный рабочий день (удаленная работа).   Кандидатов, заинтересованных в данной должности, просим выслать свое СV с указанием вакансии, на которую вы претендуете (PHP Developer (remote)), в теме письма на наш электронный адрес.",PHP Developer
131557587,300000.0,600000.0,Астана,noExperience,full,fullDay,['ON_SITE'],"['Программист, разработчик']",False,False,False,False,False,2026-03-26 06:45:52+03:00,"Требуемый опыт работы: не требуется Полная занятость, полный день Сфера деятельности компании ТОО ""EasyPack""  Функциональный анализ деятельности предприятий. Анализ бизнес-процессов. Оптимизация (реинжиниринг) бизнес-процессов. Анализ технологических процессов. Автоматизация бизнес –процессов Разработка в сфере информационных систем Техническая поддержка информационных систем  Компания на постоянной основе примет Разработчика BPM Обязанности:  автоматизация Бизнес-процессов на базе BPM системы работа со скриптами BPM.  Требования:   Знание основ программирования(переменные, циклы,условия ветвления)   Ответственность   Внимательность   Умение работать в команде   Условия:  Пятидневная рабочая неделя 10:00 -19:00 (обеденный перерыв 13:00 - 14:00) Возможность обучения за счет компании Окончательная заработная плата по итогам собеседования ",Разработчик BPM
131927748,300000.0,1200000.0,Алматы,noExperience,full,remote,"['REMOTE', 'HYBRID']","['Программист, разработчик']",False,False,False,False,False,2026-04-10 17:40:32+03:00,"Обязанности  Разработка и поддержка fullstack-приложений: REST API, real-time каналы (WebSocket/SSE), фоновые воркеры Проектирование систем с высокими требованиями к надёжности: идемпотентность, retry-логика, обработка конкурентного доступа Реализация real-time функциональности: живые карты, стриминг событий, мониторинг IoT-датчиков Разработка планировщиков и очередей задач с гарантией exactly-once / at-least-once выполнения Работа с временными зонами, распределёнными данными и офлайн-синхронизацией Самостоятельное принятие архитектурных решений с обоснованием trade-offs Участие в code review, написание технической документации  Требования:  Опыт full stack-разработки от 3 лет на уровне Middle+ Опыт проектирования REST API, работы с БД и серверной бизнес-логикой Понимание real-time архитектур и умение выбрать и обосновать подходящий способ доставки данных Опыт работы с фоновыми задачами, очередями, планировщиками и retry-механизмами Понимание идемпотентности, транзакций, блокировок и обработки конкурентного доступа Опыт разработки практичных интерфейсов для операторов и администраторов: таблицы, фильтры, real-time обновления, журналы событий Умение работать с неполной спецификацией: задавать вопросы, фиксировать допущения, объяснять принятые решения Самостоятельность и умение доводить решение до рабочего результата  Будет плюсом:  Опыт в fintech, billing, reconciliation Опыт в IoT, GPS / телематике, мониторинге устройств Знание WebSocket, SSE, MQTT Опыт работы с картами и геоданными Опыт проектирования offline-first / sync-сценариев Понимание observability, audit-log, event deduplication, webhook-интеграций    Условия  Полностью удалённая работа Гибкий график Уровень дохода обсуждается индивидуально Интересные инженерные задачи в области fintech, IoT, real-time и high-load сценариев Возможность влиять на архитектурные решения и развитие продукта ",Fullstack-разработчик
131809819,100000.0,,Астана,noExperience,full,fullDay,['ON_SITE'],"['Программист, разработчик']",False,True,False,True,False,2026-04-03 10:29:29+03:00,"Ты только делаешь первые шаги в мире IT и хочешь построить успешную карьеру в 1С направлении? Мы ищем амбициозных и целеустремленных специалистов, готовых развиваться в динамичной и перспективной отрасли как Программист 1С!Компания «Первый БИТ» — международный лидер в области IT-решений для учета и управления. Мы — крупнейшая сеть 1С:Франчайзи с 100 офисами в 9 странах и более чем в 60 городах мира. Что тебя ждет:  Участие в интересных проектах с использованием передовых технологий. Профессиональное развитие за счет компании и поддержка на каждом этапе. Четкие перспективы карьерного роста: от начинающего специалиста до руководителя команды.  Эта работа для вас, если вы:  Имеете опыт в 1С/ прошли курсы по 1С. Готовы обучаться и осваивать новый материал. Обладаете логическим мышлением и внимательностью. Хотите стать востребованным программистом 1С и построить успешную карьеру. Стремитесь хорошо зарабатывать и развиваться в перспективной отрасли. Выпускник ВУЗа или учитесь удаленно/пишете диплом (можете работать с 9:00 до 18:00, 5/2).  Что мы предлагаем:  Испытательный срок с обучением и зарплатой Официальное трудоустройство с первого дня. Корпоративные скидки для сотрудников в Инвитро, Гемотест, Додо Пицца, FitStars, SkyEng, онлайн-кинотеатры КИОН, Start, Амедиатека, туроператоры и многое другое.  Что нужно будет делать?  Настраивать и обновлять программы 1С для разных компаний; Помогать пользователям-обучать, подсказывать, консультировать; Разбираться в ошибках и находить решения; Создавать отчёты, автоматизировать процессы, адаптировать систему под бизнес; Ты будешь участвовать во внедрении цифровых решений и автоматизации процессов на платформе 1С-фундамент для карьеры в IT.  Если ты узнал себя -мы ждем тебя в нашей команде!  ",Стажер-программист 1С
131858653,,420000.0,Алматы,noExperience,full,fullDay,['HYBRID'],['Комплаенс-менеджер'],False,False,False,True,False,2026-04-06 10:33:16+03:00,"Location: Almaty Ability to work full-time The role will involve:  Working in a multifunctional team and daily communication with team members, representatives of foreign offices and other business units of Deloitte Working with Deloitte monitoring systems, preparation of reports and communicating results Data analytics, filter and reorganizing data to perform reports Developing and maintaining registers, databases, preparation of reports based on the information in databases Solving organizational tasks Preliminary review of financial statements    Requirements:  Graduates preferably in Finance/Economics/Accounting; Ability to work full time; GPA: 3.0 and higher; Excellent written and verbal communication skills in English, Russian (minimum IELTS 6.5 or equivalent); Knowledge of Kazakh language; Strong analytical skills and logical thinking with attention to detail; Commitment to high quality and accuracy; Good problem solving skills; Extensive computer skills (Excel, Word, Power Point, Power BI, Tableau); Decent knowledge in basic accounting (basic principles in accounting, understanding of accounting entries, ability to analyze accounting records and financial statements) ",Audit support - Assistant 1 - Audit Quality and Risk Office
